chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вопросу,вот,вполне,время,все,всегда,всего,всем,всю,где,говорит,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,роль,с,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сил,социал,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,вся,даже,демократической,зрения,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,такой,теперь,тогда,точки,труда,был,весь,вообще,всей,да,действительно,здесь,мог,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,интересы,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,социализма,тов,демократия,диктатуры,классовой,ленин,войны,маркса,масс,пролетариат,1905,буржуазия,её,радек
martov_mirovoy_bolshevizm_NQ.txt_chunk7,martov,3,0,1,0,0,0,0,2,3,44,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,5,2,0,1,0,2,2,0,0,0,2,2,4,1,0,0,1,25,0,7,4,1,7,12,9,1,2,2,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8,2,1,12,0,0,0,0,4,0,1,0,0,5,0,2,0,2,0,0,0,0,0,2,0,0,7,1,0,0,6,1,2,0,0,10,1,1,1,0,0,0,0,2,1,0,0,0,5,2,0,2,0,1,1,2,2,1,0,2,1,1,1,1,6,10,1,2,1,0,7,2,4,3,1,0,0,0,0,1,1,0,3,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,4,1,0,0,1,1,0,1,3,1,0,0,0,0,0,3,1,0,1,3,1,0,2,0,0,1,0,1,0,0,0,1,9,1,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,2,2,1,1,0,0,0,7,0,1,2,2,8,0,0,0,1,0,0,0,1,0,10,2,0,0,0,0,7,1,2,0,0,1,2,0,0,0,0
martov_ne_nachalo_li_povorota_I.txt_chunk2,martov,2,0,1,1,3,1,0,1,2,36,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,5,2,0,2,1,2,2,0,0,5,1,16,1,1,3,1,2,14,3,0,3,2,2,0,1,1,0,0,0,3,1,5,0,0,0,1,3,2,0,0,9,0,1,14,0,1,1,1,1,2,0,0,1,8,0,3,0,0,0,0,0,0,2,0,6,3,6,0,2,0,5,0,7,0,1,17,0,0,3,4,0,0,0,2,1,3,0,2,0,2,0,0,0,4,0,4,2,0,3,1,1,0,1,1,1,8,3,0,2,0,6,2,4,3,0,1,0,1,0,1,0,1,1,0,2,3,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,2,2,2,1,0,0,0,0,4,1,1,2,0,0,2,2,0,0,6,2,1,2,1,0,0,1,0,0,1,1,0,1,2,1,4,0,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0,0,1,3,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,2,0,0,7,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,3,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
martov_o_terrore_I.txt_chunk1,martov,1,0,0,0,3,4,2,3,1,42,2,8,2,1,1,0,2,3,0,0,1,0,1,0,0,0,2,0,9,2,2,1,1,1,7,0,0,0,0,1,5,0,0,3,0,24,1,2,3,0,0,13,9,0,0,0,2,4,2,4,0,2,2,0,0,0,0,0,0,0,2,0,3,2,13,1,0,14,1,0,0,0,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,3,3,1,1,3,1,6,0,0,0,0,14,0,2,0,1,1,0,0,0,1,0,0,2,2,0,1,1,0,3,0,2,3,2,4,4,1,3,0,2,0,9,0,2,0,0,2,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,5,0,2,0,1,3,1,1,0,8,3,2,1,2,2,1,0,0,4,1,1,1,0,0,0,3,1,5,0,12,1,0,0,3,6,3,7,1,0,0,0,0,0,1,0,0,2,4,4,5,3,4,0,0,2,2,1,0,1,3,0,1,0,0,0,0,2,1,0,0,2,5,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,6,0,2,1,1,1,2,3,0,0,0,2,0,2,0,0,0,1,4,0,0,0,0
martov_o_terrore_I.txt_chunk3,martov,3.90625,0,1.3020833333333333,0,7.8125,0,1.3020833333333333,2.6041666666666665,0,29.947916666666668,5.208333333333333,1.3020833333333333,0,0,1.3020833333333333,0,1.3020833333333333,7.8125,0,0,1.3020833333333333,0,0,0,0,2.6041666666666665,6.510416666666667,0,1.3020833333333333,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,3.90625,0,0,5.208333333333333,0,0,2.6041666666666665,0,0,13.020833333333334,0,27.34375,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,3.90625,5.208333333333333,2.6041666666666665,11.71875,0,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,0,0,0,2.6041666666666665,0,0,0,0,1.3020833333333333,1.3020833333333333,1.3020833333333333,0,0,19.53125,1.3020833333333333,1.3020833333333333,9.114583333333334,0,0,0,3.90625,9.114583333333334,0,0,0,0,2.6041666666666665,0,0,1.3020833333333333,0,1.3020833333333333,0,0,0,1.3020833333333333,0,2.6041666666666665,0,5.208333333333333,0,0,1.3020833333333333,1.3020833333333333,2.6041666666666665,3.90625,1.3020833333333333,0,9.114583333333334,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,0,0,1.3020833333333333,1.3020833333333333,1.3020833333333333,0,0,1.3020833333333333,1.3020833333333333,0,0,0,0,0,10.416666666666666,0,2.6041666666666665,3.90625,0,0,0,0,1.3020833333333333,1.3020833333333333,15.625,5.208333333333333,0,2.6041666666666665,0,3.90625,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,1.3020833333333333,0,1.3020833333333333,0,1.3020833333333333,0,0,0,1.3020833333333333,0,0,0,0,0,1.3020833333333333,0,0,0,0,0,0,0,0,0,2.6041666666666665,1.3020833333333333,0,1.3020833333333333,0,0,1.3020833333333333,1.3020833333333333,0,2.6041666666666665,2.6041666666666665,5.208333333333333,1.3020833333333333,0,0,0,0,0,5.208333333333333,0,3.90625,2.6041666666666665,1.3020833333333333,0,1.3020833333333333,2.6041666666666665,2.6041666666666665,0,3.90625,11.71875,0,0,0,0,0,0,6.510416666666667,0,1.3020833333333333,0,0,2.6041666666666665,0,0,0,3.90625,2.6041666666666665,1.3020833333333333,0,1.3020833333333333,0,2.6041666666666665,0,0,0,2.6041666666666665,6.510416666666667,0,0,1.3020833333333333,0,0,1.3020833333333333,2.6041666666666665,0,1.3020833333333333,0,0,0,0,0,2.6041666666666665,0,0,0,0,3.90625,3.90625,6.510416666666667,2.6041666666666665,0,0,0,0,0,0,0,0,1.3020833333333333,0,0,0,0,0,0,1.3020833333333333,1.3020833333333333,0,0,0,0,1.3020833333333333,0,1.3020833333333333,3.90625,0,1.3020833333333333,2.6041666666666665,0,0,0,0,0,0,0,1.3020833333333333,0,0,0,0,0,1.3020833333333333,1.3020833333333333,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk2,martov,6,0,0,0,2,0,3,1,4,28,0,0,1,0,1,1,0,4,1,2,1,1,2,2,0,0,0,0,4,2,1,1,5,2,2,1,0,0,4,2,2,3,0,12,1,46,0,4,3,1,6,4,3,1,0,1,1,1,0,2,0,2,0,3,0,3,0,0,0,0,3,0,0,0,15,0,1,17,0,0,0,0,2,0,0,3,0,7,1,3,0,0,0,0,0,0,1,2,13,0,5,1,1,0,5,1,3,0,1,6,0,2,0,1,1,0,3,0,3,0,0,0,1,5,0,0,0,2,0,4,2,0,2,2,2,1,1,0,0,10,5,0,3,0,2,0,2,2,0,1,0,1,1,2,0,0,0,0,2,0,0,2,3,0,0,1,0,0,2,1,0,0,1,1,1,2,3,2,2,2,0,2,1,0,0,0,0,0,1,2,1,0,0,8,8,0,3,1,0,1,0,0,0,0,0,4,0,0,0,2,4,0,0,2,0,0,4,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,1,1,2,4,0,0,0,0,0,0,0,0,1,0,0,5,2,0,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk3,martov,2,2,0,0,0,0,1,4,2,24,0,0,0,0,3,0,0,2,3,0,1,0,0,2,0,1,1,0,11,2,4,0,3,1,2,0,0,2,0,1,8,0,0,9,0,51,0,3,2,5,0,2,8,1,7,1,1,0,0,2,0,3,0,1,1,0,0,0,3,0,2,1,0,0,15,2,0,15,0,1,0,1,2,0,0,1,0,13,0,6,2,0,0,0,0,1,0,6,8,1,3,0,1,0,4,0,1,0,0,8,0,0,0,0,1,0,1,1,0,0,0,0,0,6,0,0,0,2,0,5,3,0,4,4,0,2,3,1,0,17,6,1,3,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,4,1,0,0,3,2,0,0,0,0,0,1,1,3,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,10,10,0,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,4,1,0,0,0,2,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,2,7,2,5,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0
martov_polit_partii_v_Rosii.txt_chunk6,martov,6,2,3,3,1,0,0,2,2,29,1,0,0,0,0,0,1,7,1,0,2,1,0,0,0,0,0,0,2,0,4,0,5,1,4,2,1,2,3,3,1,0,0,10,3,42,0,3,5,0,3,5,6,2,2,0,1,1,0,0,2,0,0,3,1,10,0,0,0,0,3,2,0,0,10,2,0,14,0,0,0,0,1,0,1,1,0,6,1,3,1,3,0,0,0,1,0,0,1,1,7,0,0,0,7,0,2,0,0,13,0,2,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,3,0,6,2,0,3,0,0,0,0,1,0,10,2,1,3,0,1,0,3,0,0,1,0,2,0,3,0,0,0,1,0,1,1,0,1,0,0,1,0,2,0,1,2,1,3,0,1,2,0,1,1,3,0,5,0,0,0,0,0,0,1,3,0,0,0,6,9,2,0,1,0,1,1,0,7,0,0,0,2,1,1,2,0,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,1,0,0,1,0
martov_polit_partii_v_Rosii.txt_chunk7,martov,4,0,4,2,1,0,0,0,0,36,1,0,0,3,0,0,2,4,1,2,3,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,2,1,2,4,2,0,7,0,40,0,5,1,4,6,9,10,1,1,0,3,0,0,3,1,0,0,0,0,6,0,0,3,0,0,0,0,0,15,0,4,13,0,1,0,1,0,0,0,2,0,10,1,5,0,1,0,0,2,0,0,0,4,1,11,0,1,1,6,0,5,0,0,14,1,0,1,2,2,0,3,0,8,0,0,1,0,4,0,1,0,2,0,5,4,0,2,1,1,1,0,3,0,6,4,1,2,0,2,0,2,1,0,1,0,2,0,2,0,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,5,4,0,3,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,8,0,0,0,0,3,1,0,1,4,3,1,4,1,0,0,2,0,1,2,0,0,0,0,1,0,1,0,1,0,1,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,4,0,1,0,2,0,2,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk8,martov,7,2,1,0,3,0,1,0,0,29,0,1,0,0,4,0,1,5,1,4,2,1,2,0,0,1,1,0,5,1,0,0,0,2,3,0,1,0,1,0,1,2,4,23,0,43,1,3,5,5,4,7,7,4,1,0,4,0,1,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,16,1,0,14,0,0,0,0,0,0,1,3,0,6,1,4,1,1,0,1,0,0,0,1,5,0,13,0,0,1,1,1,1,1,0,10,0,2,0,0,2,0,0,4,2,1,0,1,0,1,0,2,2,1,0,10,4,1,5,2,1,1,0,0,0,12,11,2,0,1,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,1,0,0,0,2,1,0,0,0,1,2,0,0,2,0,0,1,2,2,0,1,0,0,0,6,4,1,0,2,1,1,0,0,2,0,0,0,8,2,1,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,1,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,15,1,0,1,1,0,0,2,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
martov_polit_partii_v_Rosii.txt_chunk9,martov,0,0,125,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martov_probuzhdenie_demokratii_I.txt_chunk1,martov,1,0,2,0,5,0,0,0,1,32,2,1,0,0,1,0,4,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,5,0,2,5,0,0,5,0,0,7,1,32,0,6,0,1,1,7,4,2,1,1,2,0,1,1,2,0,3,3,0,3,0,0,0,0,2,1,0,0,12,0,0,8,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,1,0,1,2,7,0,1,4,0,0,0,8,3,1,0,0,17,1,1,1,3,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,3,3,2,1,1,1,0,0,2,0,1,3,0,0,1,3,2,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,4,0,0,5,1,2,0,0,2,3,0,0,1,0,0,0,1,0,1,0,0,0,3,1,0,0,3,0,0,1,2,0,3,0,3,1,0,0,0,3,1,0,0,0,1,2,0,0,2,0,2,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,0,0,0,1,0,0,1,0,3,0,1,1,1,5,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0
martov_probuzhdenie_demokratii_I.txt_chunk2,martov,1,0,2,0,6,0,3,0,0,23,4,1,0,1,0,1,3,3,1,1,0,0,0,0,1,1,0,0,5,1,0,0,4,1,2,1,0,2,0,1,0,1,0,3,1,42,1,1,3,4,1,9,3,1,2,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,10,0,0,14,0,0,0,0,1,1,0,0,0,1,1,4,4,1,0,0,0,0,0,0,1,0,6,1,2,4,5,0,1,0,0,12,0,0,1,3,0,0,1,4,0,0,1,1,0,0,2,1,0,1,0,1,4,0,2,2,1,0,0,1,0,13,2,2,1,1,4,1,5,1,1,3,0,2,1,0,1,0,1,2,0,3,0,0,3,2,0,1,0,1,1,1,0,1,2,0,1,1,1,0,3,1,1,0,0,1,6,0,2,1,0,0,2,0,4,1,1,0,0,3,3,0,0,1,1,0,5,1,0,1,0,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,1,1,21,0,1,0,0,1,0,1,2,0,0,0,0,1,0,2,0,3,1,1,0,0,0,1,1,0,5,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
martov_probuzhdenie_demokratii_I.txt_chunk3,martov,4.514672686230248,0,0,0,7.900677200902935,0,0,0,1.128668171557562,32.7313769751693,5.643340857787811,1.128668171557562,1.128668171557562,0,0,0,2.257336343115124,3.386004514672686,3.386004514672686,1.128668171557562,0,0,0,0,0,6.772009029345372,4.514672686230248,0,5.643340857787811,0,1.128668171557562,1.128668171557562,3.386004514672686,1.128668171557562,2.257336343115124,2.257336343115124,0,3.386004514672686,0,0,0,9.029345372460496,0,5.643340857787811,1.128668171557562,27.08803611738149,1.128668171557562,3.386004514672686,3.386004514672686,1.128668171557562,5.643340857787811,6.772009029345372,5.643340857787811,1.128668171557562,0,0,0,0,1.128668171557562,0,0,1.128668171557562,0,1.128668171557562,2.257336343115124,2.257336343115124,0,0,0,0,2.257336343115124,0,1.128668171557562,0,12.415349887133182,0,0,15.80135440180587,0,0,4.514672686230248,1.128668171557562,0,0,0,0,0,6.772009029345372,3.386004514672686,4.514672686230248,1.128668171557562,0,0,0,0,1.128668171557562,0,0,2.257336343115124,3.386004514672686,6.772009029345372,0,1.128668171557562,1.128668171557562,5.643340857787811,0,3.386004514672686,0,0,9.029345372460496,0,0,1.128668171557562,3.386004514672686,0,0,2.257336343115124,0,2.257336343115124,0,0,0,1.128668171557562,0,0,0,0,2.257336343115124,0,3.386004514672686,3.386004514672686,1.128668171557562,11.286681715575622,1.128668171557562,1.128668171557562,0,2.257336343115124,0,0,6.772009029345372,5.643340857787811,0,1.128668171557562,0,2.257336343115124,4.514672686230248,3.386004514672686,0,0,0,0,0,0,2.257336343115124,0,0,0,1.128668171557562,1.128668171557562,3.386004514672686,0,0,1.128668171557562,1.128668171557562,0,0,0,0,0,0,1.128668171557562,1.128668171557562,0,0,0,0,0,1.128668171557562,7.900677200902935,4.514672686230248,0,0,0,1.128668171557562,3.386004514672686,0,3.386004514672686,0,0,0,0,0,4.514672686230248,7.900677200902935,1.128668171557562,1.128668171557562,0,2.257336343115124,3.386004514672686,1.128668171557562,0,1.128668171557562,7.900677200902935,0,1.128668171557562,1.128668171557562,0,2.257336343115124,2.257336343115124,1.128668171557562,0,1.128668171557562,0,1.128668171557562,0,0,0,0,0,2.257336343115124,0,2.257336343115124,0,0,0,0,0,1.128668171557562,1.128668171557562,0,0,0,0,0,0,0,1.128668171557562,1.128668171557562,0,0,0,0,2.257336343115124,1.128668171557562,3.386004514672686,0,0,0,0,2.257336343115124,0,11.286681715575622,4.514672686230248,1.128668171557562,1.128668171557562,0,1.128668171557562,0,1.128668171557562,3.386004514672686,1.128668171557562,0,0,2.257336343115124,0,0,0,0,15.80135440180587,0,0,0,0,0,0,0,0,11.286681715575622,0,0,0,0,1.128668171557562,0,0,0,0,0,4.514672686230248,0,3.386004514672686,0,0,0,0,2.257336343115124,0,0,1.128668171557562,0
martov_slezy_starogo_krokodila_I.txt_chunk1,martov,1,0,0,0,3,1,0,0,2,46,0,0,0,0,1,0,3,1,0,3,0,1,1,1,0,0,0,3,6,0,1,1,0,1,7,1,1,1,1,1,5,1,0,5,0,40,1,8,1,0,7,9,5,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,12,1,3,11,0,1,0,4,1,1,1,2,1,4,0,8,5,1,0,1,1,1,1,0,3,0,6,1,0,0,6,2,0,1,0,7,0,1,2,1,2,0,2,2,1,2,0,0,0,2,2,0,0,3,0,7,1,0,2,3,0,2,3,0,0,17,4,0,1,0,6,0,1,0,1,0,0,1,2,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,1,6,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martov_slezy_starogo_krokodila_I.txt_chunk2,martov,8.333333333333334,0,0,1.1904761904761907,3.571428571428571,1.1904761904761907,0,1.1904761904761907,3.571428571428571,25,1.1904761904761907,0,1.1904761904761907,1.1904761904761907,3.571428571428571,0,0,4.761904761904763,0,1.1904761904761907,2.3809523809523814,1.1904761904761907,2.3809523809523814,2.3809523809523814,2.3809523809523814,1.1904761904761907,1.1904761904761907,0,2.3809523809523814,1.1904761904761907,0,0,1.1904761904761907,0,4.761904761904763,2.3809523809523814,1.1904761904761907,4.761904761904763,1.1904761904761907,0,3.571428571428571,1.1904761904761907,0,4.761904761904763,0,27.38095238095238,0,4.761904761904763,1.1904761904761907,1.1904761904761907,1.1904761904761907,7.142857142857142,10.714285714285714,0,1.1904761904761907,0,0,1.1904761904761907,0,1.1904761904761907,0,0,0,1.1904761904761907,1.1904761904761907,0,0,0,2.3809523809523814,1.1904761904761907,0,1.1904761904761907,0,1.1904761904761907,9.5238095238095255,0,1.1904761904761907,15.476190476190476,0,0,0,1.1904761904761907,0,0,1.1904761904761907,0,2.3809523809523814,7.142857142857142,1.1904761904761907,3.571428571428571,0,0,3.571428571428571,0,0,1.1904761904761907,5.952380952380952,0,1.1904761904761907,0,13.095238095238095,0,2.3809523809523814,1.1904761904761907,2.3809523809523814,3.571428571428571,1.1904761904761907,0,1.1904761904761907,11.904761904761903,0,0,5.952380952380952,2.3809523809523814,0,2.3809523809523814,0,0,1.1904761904761907,1.1904761904761907,0,0,0,3.571428571428571,0,0,1.1904761904761907,0,0,3.571428571428571,0,0,5.952380952380952,0,0,0,1.1904761904761907,3.571428571428571,2.3809523809523814,19.04761904761905,1.1904761904761907,0,0,0,5.952380952380952,1.1904761904761907,0,0,1.1904761904761907,0,0,0,0,1.1904761904761907,0,1.1904761904761907,0,0,2.3809523809523814,0,0,0,0,0,0,1.1904761904761907,0,0,0,0,1.1904761904761907,0,1.1904761904761907,0,0,0,0,1.1904761904761907,4.761904761904763,3.571428571428571,10.714285714285714,0,1.1904761904761907,0,0,1.1904761904761907,0,0,0,1.1904761904761907,0,0,0,1.1904761904761907,0,0,0,3.571428571428571,0,0,0,0,2.3809523809523814,0,0,1.1904761904761907,0,0,0,0,0,0,2.3809523809523814,0,0,0,2.3809523809523814,0,0,2.3809523809523814,0,0,0,0,0,1.1904761904761907,0,1.1904761904761907,0,0,0,0,0,0,0,0,1.1904761904761907,0,2.3809523809523814,0,0,0,0,0,0,0,0,2.3809523809523814,0,1.1904761904761907,1.1904761904761907,7.142857142857142,0,0,0,0,0,0,0,1.1904761904761907,1.1904761904761907,1.1904761904761907,1.1904761904761907,0,0,0,1.1904761904761907,0,0,0,0,0,0,0,0,1.1904761904761907,0,1.1904761904761907,0,0,0,0,2.3809523809523814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martov_tak_li_my_gotovimsya_I.txt_chunk1,martov,1,0,1,0,7,0,1,4,2,27,1,0,0,0,1,0,3,5,0,1,1,2,0,0,0,0,0,0,5,1,0,0,0,0,11,0,1,0,0,2,0,0,1,5,1,33,0,4,2,0,2,7,1,0,7,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,19,0,1,14,5,0,0,1,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,0,1,2,3,0,1,6,1,2,1,2,0,11,0,3,3,2,0,0,1,0,2,3,0,1,0,5,0,0,0,2,0,1,0,2,3,1,0,0,2,1,1,4,6,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,1,4,2,0,0,0,2,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,6,1,0,0,0,1,2,0,1,1,3,3,0,0,0,2,2,0,3,0,0,0,1,1,0,0,1,0,0,5,1,1,2,3,2,2,1,2,0,0,0,2,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,6,0,5,0,3,6,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0
