chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,говорить,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,каждый,как,классов,когда,конечно,которая,которой,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,с,самой,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,степени,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,среди,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,народа,прежде,рабочий,рабочих,революционной,россии,русского,русской,силу,силы,со,страны,такой,теперь,тогда,труда,был,вообще,всей,да,действительно,здесь,мог,почти,сам,такого,хотя,1,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,часть,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,снова,тов,войны,масс,демократия,политические,политических,массы,политического,революционного,пролетариат,революции,буржуазия,революция,ленин,её,маркса,радек
martov_o_terrore_I.txt_chunk1,martov,1,0,0,0,3,4,2,3,1,42,2,8,2,1,0,2,3,0,0,1,1,0,0,0,0,2,0,9,2,2,1,1,1,7,0,0,0,0,1,5,0,0,3,0,24,1,2,3,0,0,13,0,9,0,0,0,2,4,4,0,2,2,0,0,0,0,0,0,0,2,0,3,2,13,1,0,14,1,0,0,0,0,0,0,0,6,0,10,1,0,0,0,0,0,0,0,3,3,1,1,3,1,6,0,0,0,14,0,2,0,1,1,0,0,0,1,0,0,2,2,0,1,1,0,3,2,3,2,4,4,1,3,0,0,2,0,9,0,2,0,0,2,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,1,0,5,0,2,0,1,3,1,1,0,8,3,2,1,0,2,2,1,0,0,4,1,1,1,0,0,0,3,1,5,0,0,12,2,1,0,0,3,6,3,7,1,0,0,0,0,0,1,0,0,2,4,4,2,5,3,4,0,0,2,2,1,1,3,1,0,0,0,0,2,1,0,0,0,0,2,5,1,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,6,0,2,1,0,0,1,2,1,1,1,1,3,4,2,0,0,0,0,0,0
martov_o_terrore_I.txt_chunk2,martov,5,0,2,0,5,0,0,1,5,34,2,3,1,2,1,0,6,1,3,2,0,0,0,0,1,3,0,10,0,7,1,0,0,2,0,1,2,1,1,3,1,0,2,1,34,0,5,2,2,2,6,1,5,0,2,0,3,0,3,2,0,0,1,0,0,0,0,0,0,3,0,2,0,11,2,0,11,1,0,1,0,0,0,1,0,7,0,1,1,1,1,1,0,1,0,4,1,2,4,1,1,1,2,4,1,0,9,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,1,0,0,2,4,1,6,0,0,0,0,1,0,0,10,6,0,0,0,4,1,2,2,1,2,0,0,0,1,1,0,2,0,3,3,1,1,0,0,2,1,0,1,2,0,1,1,1,2,0,1,0,0,0,1,1,3,0,2,10,2,1,0,2,1,0,0,1,5,0,3,2,0,0,2,3,0,0,0,3,8,4,1,0,0,3,2,1,5,1,0,0,0,0,0,2,0,1,1,5,3,1,0,4,3,0,0,3,2,1,1,2,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,2,5,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,3,1,1,0,3,2,2,0,0,0,0,4,0,0
martov_o_terrore_I.txt_chunk3,martov,3.90625,0,1.3020833333333333,0,7.8125,0,1.3020833333333333,2.6041666666666665,0,29.947916666666668,5.208333333333333,1.3020833333333333,0,1.3020833333333333,0,1.3020833333333333,7.8125,0,0,1.3020833333333333,0,0,0,0,2.6041666666666665,6.510416666666667,0,1.3020833333333333,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,3.90625,0,0,5.208333333333333,0,0,2.6041666666666665,0,0,13.020833333333334,0,27.34375,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,3.90625,1.3020833333333333,5.208333333333333,2.6041666666666665,11.71875,0,0,1.3020833333333333,2.6041666666666665,1.3020833333333333,0,0,0,2.6041666666666665,0,0,0,0,1.3020833333333333,1.3020833333333333,1.3020833333333333,0,0,19.53125,1.3020833333333333,1.3020833333333333,9.114583333333334,0,0,3.90625,9.114583333333334,0,0,0,0,2.6041666666666665,0,0,1.3020833333333333,0,1.3020833333333333,0,0,0,1.3020833333333333,0,2.6041666666666665,0,5.208333333333333,0,0,1.3020833333333333,1.3020833333333333,2.6041666666666665,3.90625,1.3020833333333333,9.114583333333334,0,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,0,0,1.3020833333333333,1.3020833333333333,1.3020833333333333,0,0,1.3020833333333333,1.3020833333333333,0,0,0,0,10.416666666666666,0,2.6041666666666665,3.90625,0,0,0,0,0,1.3020833333333333,1.3020833333333333,15.625,5.208333333333333,0,2.6041666666666665,0,3.90625,1.3020833333333333,0,2.6041666666666665,1.3020833333333333,1.3020833333333333,0,1.3020833333333333,0,1.3020833333333333,0,0,0,1.3020833333333333,0,0,0,0,0,1.3020833333333333,0,0,0,0,0,0,0,0,0,0,2.6041666666666665,1.3020833333333333,0,1.3020833333333333,0,0,1.3020833333333333,1.3020833333333333,0,2.6041666666666665,2.6041666666666665,5.208333333333333,1.3020833333333333,0,0,0,0,0,0,5.208333333333333,0,3.90625,2.6041666666666665,1.3020833333333333,0,1.3020833333333333,2.6041666666666665,2.6041666666666665,0,1.3020833333333333,3.90625,11.71875,0,0,0,0,0,0,0,6.510416666666667,0,1.3020833333333333,0,2.6041666666666665,0,0,0,0,3.90625,2.6041666666666665,1.3020833333333333,0,0,1.3020833333333333,0,2.6041666666666665,0,0,0,2.6041666666666665,6.510416666666667,0,1.3020833333333333,0,1.3020833333333333,2.6041666666666665,0,1.3020833333333333,0,0,0,0,0,0,0,2.6041666666666665,0,0,0,0,3.90625,3.90625,6.510416666666667,2.6041666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3020833333333333,1.3020833333333333,0,0,0,0,0,1.3020833333333333,0,1.3020833333333333,3.90625,0,1.3020833333333333,0,0,0,1.3020833333333333,1.3020833333333333,2.6041666666666665,0,2.6041666666666665,0,0,1.3020833333333333,0,0,0,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk1,martov,7,1,0,0,4,2,3,5,0,43,1,0,0,1,0,7,4,2,1,0,0,1,0,0,0,1,2,2,1,0,0,2,1,3,0,0,1,1,2,5,4,1,12,1,41,0,6,2,3,8,4,0,5,0,2,1,0,0,5,1,0,0,0,3,0,0,0,0,1,1,1,0,0,12,1,1,13,0,0,0,0,0,1,0,0,5,1,2,1,1,0,0,0,0,2,3,6,1,3,0,1,1,4,2,0,0,9,1,0,1,1,3,0,0,3,1,1,1,0,0,6,0,1,0,0,6,6,0,2,1,1,0,0,0,1,0,12,7,1,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,3,0,1,1,0,0,0,0,1,3,3,2,1,1,3,1,5,4,0,1,0,0,0,0,0,0,2,1,0,0,23,12,2,3,2,0,0,0,1,0,3,0,0,0,3,0,0,2,0,0,0,2,0,0,1,2,1,0,0,0,9,2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,3,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,5,0,0
martov_polit_partii_v_Rosii.txt_chunk2,martov,6,0,0,0,2,0,3,1,4,28,0,0,1,1,1,0,4,1,2,1,2,2,0,0,0,0,0,4,2,1,1,5,2,2,1,0,0,4,2,2,3,0,12,1,46,0,4,3,1,6,4,0,3,1,0,1,1,1,2,0,2,0,3,0,3,0,0,0,0,3,0,0,0,15,0,1,17,0,0,0,2,0,0,3,0,7,1,3,0,0,0,0,0,0,1,2,13,0,5,1,1,0,5,1,3,0,6,0,2,0,1,1,0,3,0,3,0,0,0,1,5,0,0,0,2,4,2,0,2,2,2,1,1,1,0,0,10,5,0,3,0,2,0,2,2,0,1,0,1,1,2,0,0,0,0,2,0,0,2,3,0,0,1,0,0,2,1,0,0,0,1,1,1,2,3,2,2,2,0,2,1,0,0,0,0,0,0,1,2,1,0,0,8,8,0,3,1,0,1,0,2,0,0,0,0,0,4,0,0,0,2,4,0,2,0,0,2,4,2,0,0,0,1,5,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk7,martov,4,0,4,2,1,0,0,0,0,36,1,0,0,0,0,2,4,1,2,3,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,0,2,1,2,4,2,0,7,0,40,0,5,1,4,6,9,0,10,1,1,0,3,0,3,1,0,0,0,0,6,0,0,3,0,0,0,0,0,15,0,4,13,0,1,1,0,0,0,2,0,10,1,5,0,1,0,0,2,0,0,0,4,1,11,0,1,1,6,0,5,0,14,0,0,1,2,2,0,3,0,8,0,0,1,0,4,0,1,0,2,5,4,0,2,1,1,1,0,0,3,0,6,4,1,2,0,2,0,2,1,0,1,0,2,0,2,0,0,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,5,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,8,0,0,0,0,0,3,3,1,0,1,4,3,1,4,1,0,2,0,1,3,2,0,0,0,0,1,0,0,1,0,1,0,1,3,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,4,0,1,0,2,0,2,2,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk8,martov,7,2,1,0,3,0,1,0,0,29,0,1,0,4,0,1,5,1,4,2,2,0,0,0,1,1,0,5,1,0,0,0,2,3,0,1,0,1,0,1,2,4,23,0,43,1,3,5,5,4,7,3,7,4,1,0,4,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,16,1,0,14,0,0,0,0,0,1,3,0,6,1,4,1,1,0,1,0,0,0,1,5,0,13,0,0,1,1,1,1,1,10,1,2,0,0,2,0,0,4,2,1,0,1,0,1,0,2,2,1,10,4,1,5,2,1,1,1,0,0,0,12,11,2,0,1,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,1,0,0,0,0,2,1,0,0,0,1,2,0,0,2,0,0,1,0,2,2,0,1,0,0,0,6,4,1,0,2,1,1,0,1,0,2,0,0,0,0,8,2,1,2,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,1,0,0,2,2,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
martov_polit_partii_v_Rosii.txt_chunk9,martov,0,0,125,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martov_pravitelstvo_na_skamye_podsudimyh_I.txt_chunk1,martov,5,0,0,0,2,0,2,3,0,41,5,0,0,0,0,3,10,0,2,2,0,0,0,0,1,1,0,3,1,1,0,0,0,3,1,0,0,1,0,3,0,0,2,1,31,0,7,1,2,6,4,2,2,0,5,0,1,0,0,2,1,0,0,0,0,0,0,2,0,1,1,0,0,18,5,1,17,0,1,0,1,0,0,2,0,4,0,8,0,1,1,0,1,1,2,0,2,0,1,0,0,4,2,3,1,0,7,0,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,3,4,3,3,2,3,0,0,0,1,2,0,11,4,2,0,1,5,2,3,0,1,1,0,1,0,0,0,0,2,0,1,0,5,1,0,0,0,2,1,0,0,0,0,1,0,2,1,1,1,2,0,2,2,1,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
martov_pravitelstvo_na_skamye_podsudimyh_I.txt_chunk2,martov,5.221932114882507,0,0,0,0,0,2.6109660574412534,0,0,33.942558746736296,1.3054830287206267,0,0,2.6109660574412534,0,0,2.6109660574412534,1.3054830287206267,2.6109660574412534,1.3054830287206267,0,1.3054830287206267,1.3054830287206267,0,1.3054830287206267,2.6109660574412534,0,3.9164490861618795,0,0,0,0,0,5.221932114882507,0,0,0,1.3054830287206267,3.9164490861618795,3.9164490861618795,3.9164490861618795,0,1.3054830287206267,0,33.942558746736296,0,3.9164490861618795,1.3054830287206267,0,1.3054830287206267,2.6109660574412534,0,6.5274151436031325,0,3.9164490861618795,1.3054830287206267,2.6109660574412534,0,1.3054830287206267,0,0,0,1.3054830287206267,0,2.6109660574412534,1.3054830287206267,1.3054830287206267,1.3054830287206267,0,0,0,0,1.3054830287206267,20.887728459530027,0,0,2.6109660574412534,0,0,1.3054830287206267,2.6109660574412534,0,0,1.3054830287206267,0,7.832898172323759,1.3054830287206267,2.6109660574412534,1.3054830287206267,1.3054830287206267,1.3054830287206267,0,2.6109660574412534,1.3054830287206267,1.3054830287206267,2.6109660574412534,1.3054830287206267,0,2.6109660574412534,0,0,7.832898172323759,9.138381201044387,0,0,0,10.443864229765014,0,0,0,1.3054830287206267,1.3054830287206267,0,0,0,1.3054830287206267,0,0,0,0,0,0,0,0,2.6109660574412534,0,2.6109660574412534,0,1.3054830287206267,1.3054830287206267,0,0,0,1.3054830287206267,0,0,14.360313315926893,5.221932114882507,1.3054830287206267,1.3054830287206267,0,3.9164490861618795,2.6109660574412534,9.138381201044387,5.221932114882507,0,1.3054830287206267,2.6109660574412534,1.3054830287206267,0,0,0,0,0,0,0,0,0,0,0,0,2.6109660574412534,0,0,0,0,0,2.6109660574412534,0,0,0,0,0,2.6109660574412534,0,0,0,0,1.3054830287206267,0,0,0,0,0,0,0,2.6109660574412534,0,0,1.3054830287206267,0,0,0,0,0,1.3054830287206267,3.9164490861618795,0,0,0,0,0,2.6109660574412534,0,0,0,0,1.3054830287206267,0,0,0,1.3054830287206267,0,1.3054830287206267,0,0,0,0,0,0,2.6109660574412534,0,1.3054830287206267,0,2.6109660574412534,0,1.3054830287206267,0,0,0,0,0,0,1.3054830287206267,0,1.3054830287206267,1.3054830287206267,0,0,0,0,0,0,2.6109660574412534,0,1.3054830287206267,1.3054830287206267,0,0,0,0,2.6109660574412534,0,0,0,0,1.3054830287206267,0,0,0,0,0,1.3054830287206267,1.3054830287206267,0,0,3.9164490861618795,0,0,0,1.3054830287206267,0,0,0,0,0,0,2.6109660574412534,0,0,0,5.221932114882507,1.3054830287206267,0,0,0,0,0,0,0,0,0,0,1.3054830287206267,0,0,0,1.3054830287206267,0,0
martov_probuzhdenie_demokratii_I.txt_chunk2,martov,1,0,2,0,6,0,3,0,0,23,4,1,0,0,1,3,3,1,1,0,0,0,0,1,1,0,0,5,1,0,0,4,1,2,1,0,2,0,1,0,1,0,3,1,42,1,1,3,4,1,9,1,3,1,2,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,10,0,0,14,0,0,0,1,1,0,0,0,1,1,4,4,1,0,0,0,0,0,0,1,0,6,1,2,4,5,0,1,0,12,0,0,1,3,0,0,1,4,0,0,1,1,0,0,2,1,0,1,1,4,0,2,2,1,0,0,0,1,0,13,2,2,1,1,4,1,5,1,1,3,0,2,1,0,1,0,1,2,0,3,0,0,3,2,0,1,0,1,1,1,0,1,0,2,0,1,1,1,0,3,1,1,0,0,1,6,0,0,2,1,0,0,2,0,4,1,1,0,0,3,3,0,0,0,1,1,0,0,5,1,0,1,0,2,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,1,21,0,1,0,0,1,1,2,0,0,0,0,1,0,2,0,3,1,0,1,0,0,0,1,1,0,5,4,0,0,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,0,0
martov_razgrom_I.txt_chunk1,martov,1,0,1,0,0,0,1,4,5,28,1,0,0,0,0,1,4,0,1,1,0,0,0,1,0,0,0,2,1,1,0,2,0,3,1,1,0,0,6,0,1,0,2,0,40,0,4,3,1,2,6,0,7,0,3,0,0,3,3,0,0,4,1,0,1,0,0,0,0,5,1,0,0,12,0,0,20,1,1,2,0,0,0,0,0,4,0,6,0,0,0,0,0,1,4,3,4,1,2,0,2,2,1,1,0,2,8,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,2,3,4,3,0,0,0,1,1,2,14,4,4,2,0,4,4,1,0,2,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,2,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0
martov_razgrom_I.txt_chunk2,martov,4,1,0,0,2,0,0,1,1,30,0,0,0,2,1,1,2,0,2,1,0,0,0,0,0,2,0,7,0,1,0,0,0,6,2,3,2,0,5,2,1,0,4,0,40,0,3,3,1,0,2,0,4,1,0,0,4,0,1,0,0,0,0,0,1,0,0,2,0,6,0,0,0,11,0,3,24,4,0,0,4,0,0,0,1,3,0,4,0,0,2,0,0,0,2,6,0,0,6,0,0,6,2,3,1,0,11,0,2,1,1,1,1,2,2,0,0,0,0,0,2,0,0,0,3,2,0,2,2,3,0,0,0,1,1,2,13,4,1,0,1,1,6,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,3,0,2,4,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,2,4,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,2,0,0,1,0,6,0,1,1,0,1,2,0,0,2,1,1,0,2,0,1,0,0,1,0,0
martov_razgrom_I.txt_chunk3,martov,4.3763676148796495,0,10.940919037199125,0,2.1881838074398248,0,0,0,8.752735229759299,39.38730853391685,6.564551422319474,0,0,0,2.1881838074398248,0,8.752735229759299,4.3763676148796495,0,0,0,2.1881838074398248,0,0,2.1881838074398248,2.1881838074398248,0,0,0,0,0,0,0,10.940919037199125,2.1881838074398248,2.1881838074398248,2.1881838074398248,0,4.3763676148796495,2.1881838074398248,2.1881838074398248,0,4.3763676148796495,0,35.010940919037196,0,2.1881838074398248,4.3763676148796495,0,2.1881838074398248,8.752735229759299,0,4.3763676148796495,0,0,0,4.3763676148796495,0,0,2.1881838074398248,0,0,0,0,0,0,0,0,2.1881838074398248,2.1881838074398248,0,0,0,4.3763676148796495,0,0,21.88183807439825,2.1881838074398248,0,2.1881838074398248,0,0,0,0,0,6.564551422319474,0,2.1881838074398248,0,0,0,0,0,0,10.940919037199125,0,0,0,19.693654266958426,2.1881838074398248,0,0,4.3763676148796495,0,2.1881838074398248,2.1881838074398248,13.129102844638949,4.3763676148796495,0,0,6.564551422319474,0,2.1881838074398248,4.3763676148796495,0,0,2.1881838074398248,0,0,0,2.1881838074398248,0,0,0,0,2.1881838074398248,2.1881838074398248,2.1881838074398248,2.1881838074398248,2.1881838074398248,0,0,0,0,0,0,8.752735229759299,2.1881838074398248,0,0,0,4.3763676148796495,4.3763676148796495,2.1881838074398248,6.564551422319474,0,0,0,4.3763676148796495,0,0,2.1881838074398248,2.1881838074398248,0,0,0,2.1881838074398248,0,0,0,0,0,0,0,0,0,0,0,0,4.3763676148796495,0,0,0,4.3763676148796495,0,0,2.1881838074398248,2.1881838074398248,0,0,0,0,0,0,0,4.3763676148796495,2.1881838074398248,0,0,0,6.564551422319474,8.752735229759299,4.3763676148796495,2.1881838074398248,0,0,6.564551422319474,2.1881838074398248,0,0,0,0,0,0,0,0,0,0,0,2.1881838074398248,0,0,0,0,0,0,0,0,0,0,2.1881838074398248,0,2.1881838074398248,0,0,0,2.1881838074398248,0,0,2.1881838074398248,0,4.3763676148796495,0,2.1881838074398248,0,0,0,0,0,0,0,0,0,2.1881838074398248,0,0,0,0,0,0,0,4.3763676148796495,0,6.564551422319474,0,0,0,0,0,0,2.1881838074398248,0,0,2.1881838074398248,0,0,0,0,0,4.3763676148796495,4.3763676148796495,0,0,0,0,0,0,0,0,6.564551422319474,0,0,0,0,4.3763676148796495,0,0,0,0,2.1881838074398248,6.564551422319474,0,6.564551422319474,0,0,0,0,6.564551422319474,0,0
martov_tak_li_my_gotovimsya_I.txt_chunk1,martov,1,0,1,0,7,0,1,4,2,27,1,0,0,1,0,3,5,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,11,0,1,0,0,2,0,0,1,5,1,33,0,4,2,0,2,7,0,1,0,7,0,3,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,19,0,1,14,5,0,1,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,0,1,2,3,0,1,6,1,2,1,2,11,0,3,3,2,0,0,1,0,2,3,0,1,0,5,0,0,0,2,1,0,2,3,1,0,0,0,2,1,1,4,6,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,1,4,2,0,0,0,2,0,1,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,6,1,0,0,0,1,2,0,1,1,0,3,3,0,0,0,0,2,2,0,3,0,0,1,1,0,0,0,1,0,0,5,1,0,1,2,3,2,2,1,2,0,0,2,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,5,0,3,3,0,0,2,1,2,0,6,0,1,0,1,0,0,0,4,0,0
martov_tak_li_my_gotovimsya_I.txt_chunk2,martov,3,2,11,0,10,0,1,2,1,31,4,0,0,0,1,3,11,0,0,1,1,0,0,0,4,0,0,11,1,0,2,0,0,8,1,2,3,0,1,4,0,0,1,0,29,0,1,6,1,2,9,0,4,1,4,0,3,2,4,0,0,0,0,3,2,0,0,0,2,4,1,0,0,10,0,0,7,2,0,0,0,2,1,0,0,1,2,1,1,1,0,0,0,2,0,1,1,6,1,1,1,1,2,3,4,1,3,0,0,1,1,2,0,1,1,0,1,0,0,0,2,0,0,1,5,4,2,1,2,1,1,1,0,1,8,0,6,3,2,1,0,4,1,3,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,1,1,1,3,0,2,2,6,1,0,1,2,0,0,0,0,2,0,0,1,6,9,6,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,3,0,4,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,10,4,1,1,0,1,1,5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,3,1,5,0,1,0,0,1,3,0,0,0,1,0,1,0,2,0,0,0,1,0,0
martov_voyna_i_ross_dem.txt_chunk1,martov,2,0,0,0,7,0,1,1,1,45,3,0,0,1,0,3,1,0,2,0,1,0,0,0,1,0,0,9,1,1,1,0,1,1,4,1,3,0,3,3,1,0,4,0,39,0,1,2,1,3,6,0,6,2,3,1,1,1,1,2,0,1,1,0,2,0,0,1,0,2,1,0,0,15,1,0,8,0,0,0,8,1,0,1,0,2,0,3,0,1,0,1,0,1,0,2,0,1,3,0,0,1,3,0,2,0,13,0,0,0,0,1,0,1,0,3,3,1,0,1,3,0,1,0,1,6,3,2,1,3,0,0,0,0,0,0,1,1,3,1,1,1,1,5,0,1,1,2,0,0,1,1,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,0,3,3,0,0,2,1,1,0,0,1,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,8,1,0,0,0,2,0,0,2,1,1,3,2,0,1,0,0,0,0,2,0,0,0,9,0,2,0,1,2,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,0,1,0,0,2,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,4,0,0,0,1,0,0,0,0,3,2,1,0,0,1,2,0,0,0,2,0,0,0,0,0
